town,town_norm,community_type,priority,board,doctype,year,verdict,topic_hits,vote_hits,body_hits,topic_pages,npages,url,kind,err
Tyngsborough,tyngsborough,MBTA adjacent,5,,,,CONFIRMED,22,2,12,1,0,https://tyngsboroughma.gov/564/MBTA-Communities,page,
Tyngsborough,tyngsborough,MBTA adjacent,5,,,2023,FETCH_FAIL,0,0,0,,0,https://www.tyngsboroughma.gov/wp-content/uploads/2023/11/Tyngsborough-MBTA-Communities-Handout.pdf,file,HTTPError
Tyngsborough,tyngsborough,MBTA adjacent,5,planning_board,,,NO,0,0,0,,1,https://tyngsboroughma.gov/ImageRepository/Document?documentID=508,file,
Tyngsborough,tyngsborough,MBTA adjacent,5,planning_board,,,NO,0,0,0,,1,https://tyngsboroughma.gov/ImageRepository/Document?documentID=530,file,
Tyngsborough,tyngsborough,MBTA adjacent,5,zoning,,,PROBABLE,10,0,3,"1,2",9,https://tyngsboroughma.gov/DocumentCenter/View/1956,file,
Tyngsborough,tyngsborough,MBTA adjacent,5,zoning,,2024,PROBABLE,10,0,2,"1,2,3",12,https://tyngsboroughma.gov/DocumentCenter/View/2052,file,
Tyngsborough,tyngsborough,MBTA adjacent,5,zoning,,2024,PROBABLE,11,0,2,"1,2,3",11,https://tyngsboroughma.gov/DocumentCenter/View/2078,file,
Tyngsborough,tyngsborough,MBTA adjacent,1,town_meeting,minutes,,NO,0,2,0,,2,https://tyngsboroughma.gov/ImageRepository/Document?documentID=605,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,NO,0,17,0,,0,https://uptonma.gov/DocumentCenter/View/5149/KP-940422-v1-UPTN_MBTA_Communities_Overlay_District_Draft_Bylaw_Sept_6_Warrant_Article_ReviewFINALdocx,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,NO,0,17,0,,0,https://uptonma.gov/DocumentCenter/View/5156/KP-940422-v1-UPTN_MBTA_Communities_Overlay_District_Draft_Bylaw_Sept_6_Warrant_Article_ReviewFINALdocx,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,CONFIRMED,18,5,10,"1,3",10,https://uptonma.gov/DocumentCenter/View/6266/KP-940422v1-UPTN_MBTA_Communities_Overlay_District_Draft_Bylaw_Sept_6_Warrant_Article_ReviewFINAL,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,CONFIRMED,18,5,10,"1,3",10,https://uptonma.gov/DocumentCenter/View/7550/KP-940422-v1-UPTN_MBTA_Communities_Overlay_District_Draft_Bylaw_Sept_6_Warrant_Article_ReviewFINAL,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,NO,0,16,0,,0,https://www.uptonma.gov/DocumentCenter/View/5026,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,CONFIRMED,17,2,6,"1,2,3",11,https://www.uptonma.gov/DocumentCenter/View/5061,file,
Upton,upton,MBTA adjacent,1,town_meeting,warrant,,NO,0,17,0,,0,https://www.uptonma.gov/DocumentCenter/View/5154,file,
Upton,upton,MBTA adjacent,5,,,,NO,0,16,0,,0,https://uptonma.gov/DocumentCenter/View/5150/KP-942612-v1-MBTA_Communities_Overlay_District_Draft_Mixed_Use_ComponentDOCX,file,
Upton,upton,MBTA adjacent,5,,,,NO,0,16,0,,0,https://uptonma.gov/DocumentCenter/View/5155/KP-942612-v1-MBTA_Communities_Overlay_District_Draft_Mixed_Use_ComponentDOCX,file,
Upton,upton,MBTA adjacent,5,,,,NO,0,9,0,,0,https://www.uptonma.gov/DocumentCenter/View/2724,file,
Wakefield,wakefield,bus,5,planning_board,agenda,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/agendas/planning-board-community-and-economic-development-mbta-communities-working-group-2023-5-16.pdf,file,HTTPError
Wakefield,wakefield,bus,5,planning_board,agenda,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/agendas/planning-board-mbta-communitiees-2023-12-19.pdf,file,HTTPError
Wakefield,wakefield,bus,5,planning_board,agenda,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/agendas/planning-board-mbta-communities-working-group-2023-10-3.pdf,file,HTTPError
Wakefield,wakefield,bus,5,planning_board,agenda,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/agendas/planning-board-mbta-communities-working-group-2023-11-21.pdf,file,HTTPError
Wakefield,wakefield,bus,5,planning_board,agenda,2024,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/agendas/planning-board-mbta-communities-working-group-2024-1-3.pdf,file,HTTPError
Wakefield,wakefield,bus,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/uploads/regular-town-meeting-warrant-2022-11-19.pdf,file,HTTPError
Wakefield,wakefield,bus,1,town_meeting,warrant,2022,NO,0,19,25,,1,https://www.wakefieldma.gov/DocumentCenter/View/720/November-2022-Warrant-PDF,file,
Wakefield,wakefield,bus,1,town_meeting,warrant,2022,NO,0,39,22,,2,https://www.wakefieldma.gov/DocumentCenter/View/721/May-2022-Warrant-PDF,file,
Wakefield,wakefield,bus,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/uploads/regular-town-meeting-warrant-2023-11-18.pdf,file,HTTPError
Wakefield,wakefield,bus,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.wakefield.ma.us/sites/g/files/vyhlif3986/f/uploads/regular-town-meeting-warrant-book-2023-11-18.pdf,file,HTTPError
Walpole,walpole,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/actionplanformbtacommunities_submission_1058631233.pdf,file,HTTPError
Walpole,walpole,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/mbta_communities_update1.pdf,file,HTTPError
Walpole,walpole,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/mbtacommunitiesinformationform_submission_954812926.pdf,file,HTTPError
Walpole,walpole,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/multi-family_zoning_requirements_for_mbta_communities.pdf,file,HTTPError
Walpole,walpole,bus,5,,,,FETCH_FAIL,0,0,0,,0,https://www.walpole-ma.gov/sites/g/files/vyhlif1381/f/uploads/multi-family_zoning_requirements_for_mbta_communities_0.pdf,file,HTTPError
Walpole,walpole,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.walpole-ma.gov/FTM08Warrant.pdf,file,HTTPError
Walpole,walpole,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.walpole-ma.gov/FTM12/FTM12Warrant.pdf,file,HTTPError
Walpole,walpole,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.walpole-ma.gov/SATMWARRANT07.pdf,file,HTTPError
Walpole,walpole,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.walpole-ma.gov/SPTM08WARRANT.pdf,file,HTTPError
Walpole,walpole,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.walpole-ma.gov/sites/walpolema/files/file/file/03072016stmwarrant.pdf,file,HTTPError
Waltham,waltham,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.city.waltham.ma.us/sites/g/files/vyhlif12301/f/events/warrant_for_presidential_primaries_0.pdf,file,HTTPError
Waltham,waltham,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.city.waltham.ma.us/sites/g/files/vyhlif6861/f/uploads/warrant_for_presidential_primaries_0.pdf,file,HTTPError
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,123,1,,5,https://www.city.waltham.ma.us/DocumentCenter/View/6366,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,0,0,,2,https://www.city.waltham.ma.us/DocumentCenter/View/6367,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,117,3,,6,https://www.city.waltham.ma.us/DocumentCenter/View/6368,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,28,3,,3,https://www.city.waltham.ma.us/DocumentCenter/View/6369,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,17,1,,2,https://www.city.waltham.ma.us/DocumentCenter/View/6370,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,0,0,,2,https://www.city.waltham.ma.us/DocumentCenter/View/6371,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,156,1,,9,https://www.city.waltham.ma.us/DocumentCenter/View/6372,file,
Waltham,waltham,bus,2,city_council,minutes,2022,NO,0,0,0,,1,https://www.city.waltham.ma.us/DocumentCenter/View/6373,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,113,29,,13,https://www.wareham.gov/DocumentCenter/View/6477/4282025-April-Town-Meeting-Warrant-and-Minutes,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,CONFIRMED,1,151,83,24,34,https://www.wareham.gov/DocumentCenter/View/6478/4282025-Special-Town-Meeting-Warrant-and-Minutes,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,177,31,,17,https://www.wareham.gov/DocumentCenter/View/6636,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,113,29,,13,https://www.wareham.gov/DocumentCenter/View/6726,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,CONFIRMED,1,151,83,24,34,https://www.wareham.gov/DocumentCenter/View/6727,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,113,29,,13,https://www.wareham.ma.us/DocumentCenter/View/6477,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,CONFIRMED,1,151,83,24,34,https://www.wareham.ma.us/DocumentCenter/View/6478,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,177,31,,17,https://www.wareham.ma.us/DocumentCenter/View/6636,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,NO,0,113,29,,13,https://www.wareham.ma.us/DocumentCenter/View/6726,file,
Wareham,wareham,MBTA adjacent,1,town_meeting,minutes,,CONFIRMED,1,151,83,24,34,https://www.wareham.ma.us/DocumentCenter/View/6727,file,
Wayland,wayland,MBTA adjacent,5,zoning,,,CONFIRMED,22,3,10,1,0,https://ma-wayland.civicplus.com/920/MBTA-Communities---Multi-Family-Zoning-D,file,
Wayland,wayland,MBTA adjacent,5,zoning,,,CONFIRMED,22,3,10,1,0,https://wayland.ma.us/920/MBTA-Communities---Multi-Family-Zoning-D,page,
Wayland,wayland,MBTA adjacent,5,zoning,bylaw,,CONFIRMED,5,31,18,"1,7,9",9,https://www.wayland.ma.us/DocumentCenter/View/6742,file,
Wayland,wayland,MBTA adjacent,5,zoning,bylaw,,NO,0,0,0,,1,https://www.wayland.ma.us/DocumentCenter/View/7006,file,
Wayland,wayland,MBTA adjacent,1,town_meeting,minutes,,NO,0,462,107,,38,https://wayland.ma.us/DocumentCenter/View/16045,file,
Wayland,wayland,MBTA adjacent,1,town_meeting,minutes,2022,NO,0,790,199,,61,https://wayland.ma.us/DocumentCenter/View/13175/2022_atm_minutes_may_14_may_15docx,file,
Wayland,wayland,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.wayland.ma.us:80/STMNov05Warrant.pdf,file,HTTPError
Wayland,wayland,MBTA adjacent,1,town_meeting,warrant,,NO,0,0,30,,0,https://ma-wayland.civicplus.com/280/Town-Meeting-Warrants,file,
Wayland,wayland,MBTA adjacent,1,town_meeting,warrant,,NO,0,0,6,,0,https://ma-wayland.civicplus.com/318/Annual-Town-Meeting-Warrant-Articles---a,file,
Wayland,wayland,MBTA adjacent,1,town_meeting,warrant,,NO,0,0,1,,0,https://ma-wayland.civicplus.com/544/Wayland-Arrest-Warrants,file,
Wellesley,wellesley,subway or light rail,5,,,,NO,0,1,0,,0,https://wellesleyma.gov/DocumentCenter/View/37200,file,
Wellesley,wellesley,subway or light rail,5,,,,CONFIRMED,12,7,9,"1,2,4,5,6",8,https://wellesleyma.gov/DocumentCenter/View/37501,file,
Wellesley,wellesley,subway or light rail,5,,,,NO,0,0,0,,0,https://wellesleyma.gov/DocumentCenter/View/37526,file,
Wellesley,wellesley,subway or light rail,5,,,,NO,0,1,0,,0,https://wellesleyma.gov/DocumentCenter/View/38410,file,
Wellesley,wellesley,subway or light rail,5,,,,FETCH_FAIL,0,0,0,,0,https://wellesleyma.gov/DocumentCenter/View/38449/MBTA-Community-Zoning_FLYER,file,HTTPError
Wellesley,wellesley,subway or light rail,5,,,,NO,0,0,0,,2,https://wellesleyma.gov/DocumentCenter/View/589/Section-3A_Town-House-Districts,file,
Wellesley,wellesley,subway or light rail,5,town_meeting,,2024,CONFIRMED,9,19,3,"1,2,3,9,16,17",21,https://wellesleyma.gov/DocumentCenter/View/49159/MBTA-Presentation-STM,file,
Wellesley,wellesley,subway or light rail,5,zoning,,,NO,0,0,0,,3,https://wellesleyma.gov/ImageRepository/Document?documentID=2275,file,
Wellesley,wellesley,subway or light rail,5,zoning,,,NO,0,0,0,,8,https://wellesleyma.gov/ImageRepository/Document?documentID=2279,file,
Wellesley,wellesley,subway or light rail,5,zoning,,,NO,0,0,0,,3,https://wellesleyma.gov/ImageRepository/Document?documentID=2296,file,
Wenham,wenham,commuter rail,5,,,,TOPIC_ONLY,4,0,0,1,1,https://wenhamma.gov/DocumentCenter/View/1767/Determination-of-Interim-Compliance-under-MGL-c-40A-Section-3A-PDF,file,
Wenham,wenham,commuter rail,5,,,,TOPIC_ONLY,2,0,0,1,1,https://www.wenhamma.gov/DocumentCenter/View/752/Multi-Family-Overlay-Proposed-District-Draft-Map-PDF,file,
Wenham,wenham,commuter rail,5,,,,CONFIRMED,6,1,5,"1,3,4,5",19,https://www.wenhamma.gov/DocumentCenter/View/753/MBTA-Communities-Presentation-PDF,file,
Wenham,wenham,commuter rail,5,,,,CONFIRMED,3,3,1,1,2,https://www.wenhamma.gov/DocumentCenter/View/754/MBTA-Communities-Fact-Sheet-PDF,file,
Wenham,wenham,commuter rail,5,,,,NO,0,0,0,,1,https://www.wenhamma.gov/DocumentCenter/View/755/MBTA-Communities-Adoption-Status-Map-PDF,file,
Wenham,wenham,commuter rail,5,,,,NO,0,0,0,,0,https://www.wenhamma.gov/DocumentCenter/View/815,file,
Wenham,wenham,commuter rail,5,,,,PROBABLE,21,0,3,1,0,https://wenhamma.gov/323/MBTA-COMMUNITIES,page,
Wenham,wenham,commuter rail,5,,,2023,PROBABLE,16,0,6,1,0,https://wenhamma.gov/569/MBTA-Communities-2023---2024-Information,page,
Wenham,wenham,commuter rail,5,,,2024,PROBABLE,5,0,6,"2,3,7,12,14",19,https://www.wenhamma.gov/DocumentCenter/View/745/June-5-2024-MBTA-Communities-Presentation-PDF,file,
Wenham,wenham,commuter rail,5,,,2025,CONFIRMED,10,7,4,"1,4,6",6,https://wenhamma.gov/DocumentCenter/View/1768/MBTA-Communities-Action-Plan-Submission-February-2025-PDF,file,
Westborough,westborough,commuter rail,5,,,,TOPIC_ONLY,24,0,0,"1,2",2,https://ma-westborough.civicplus.com/DocumentCenter/View/2174,file,
Westborough,westborough,commuter rail,5,,,,NO,0,3,0,,0,https://ma-westborough.civicplus.com/DocumentCenter/View/2478,file,
Westborough,westborough,commuter rail,5,,,,TOPIC_ONLY,24,0,0,"1,2",2,https://www.town.westborough.ma.us/DocumentCenter/View/2174/MBTA-Communities-Advisory-FINAL?bidId=,file,
Westborough,westborough,commuter rail,5,,,,NO,0,3,0,,0,https://www.town.westborough.ma.us/DocumentCenter/View/2478,file,
Westborough,westborough,commuter rail,1,town_meeting,minutes,,NO,0,0,51,,0,https://ma-westborough.civicplus.com/735/Town-Meeting-Minutes,file,
Westborough,westborough,commuter rail,1,town_meeting,minutes,,NO,0,0,51,,0,https://town.westborough.ma.us/735/Town-Meeting-Minutes,page,
Westborough,westborough,commuter rail,1,town_meeting,minutes,2023,NO,0,1047,263,,55,https://ma-westborough.civicplus.com/DocumentCenter/View/2094,file,
Westborough,westborough,commuter rail,1,town_meeting,minutes,2023,NO,0,297,120,,24,https://ma-westborough.civicplus.com/DocumentCenter/View/2342,file,
Westborough,westborough,commuter rail,1,town_meeting,minutes,2023,NO,0,297,120,,24,https://town.westborough.ma.us/DocumentCenter/View/2342/-Special-Town-Meeting-Minutes---October-16-2023-,file,
Westborough,westborough,commuter rail,1,town_meeting,minutes,2023,NO,0,1046,262,,54,https://town.westborough.ma.us/DocumentCenter/View/6190/Annual-Town-Meeting-Minutes-March-25-2023-,file,
West Boylston,westboylston,MBTA adjacent,1,town_meeting,warrant,,NO,0,36,6,,6,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/uploads/final_warrant_signed.pdf,file,
West Boylston,westboylston,MBTA adjacent,1,town_meeting,warrant,,NO,0,36,10,,6,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/uploads/screen_reader_friendly_final_warrant.pdf,file,
West Boylston,westboylston,MBTA adjacent,1,town_meeting,warrant,2023,NO,0,68,31,,15,https://www.westboylston-ma.gov/sites/g/files/vyhlif1421/f/uploads/may_15_2023_annual_town_meeting_warrant_for_screenreader.pdf,file,
West Bridgewater,westbridgewater,MBTA adjacent,5,,,,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/MBTA Communities Myth Busters.pdf?t=20250108175139114,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,5,,,,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/Updated MBTA-Communities-Law-101.pdf?t=20250108175012526,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,5,,,2025,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/West Bridgewater - Confirmation of Compliance with G.L. c. 40A Section 3A.pdf?t=20250129095646908,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,minutes,,FETCH_FAIL,0,0,0,,0,http://www.westbridgewaterma.org/document_center/Clerk/Town%20Meeting%20Minutes/ATM%206-13-16%20Minutes.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.westbridgewaterma.org/document_center/TOWN%20MEETING/ATM%20Warrant%206-13-16%20SIGNED.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.westbridgewaterma.org:80/document_center/Clerk/STM%202-15-16%20Warrant.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/town_meeting/Official Warrant STM 12-5-22.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/town_meeting/Website Functions/calendar_app/document_center/Official ATM Warrant 5-6-24.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,2024,FETCH_FAIL,0,0,0,,0,https://westbridgewaterma.org/departments/town_meeting/Website Functions/calendar_app/document_center/Official Warrant STM 11-14-24.pdf,file,HTTPError
West Bridgewater,westbridgewater,MBTA adjacent,1,town_meeting,warrant,2025,FETCH_FAIL,0,0,0,,0,"https://westbridgewaterma.org/departments/Town Meeting Warrant for October 20, 2025 Meeting.pdf?t=20251015135427376",file,HTTPError
Westford,westford,MBTA adjacent,5,,,,CONFIRMED,44,6,4,"1,2,9,10,12,14,15,16,18,19,20,21,22,24,26,28,29",29,https://www.westfordma.gov/DocumentCenter/View/13128/MBTA-Communities---9822-Webinar-Presentation-re-Compliance-Guidelines-vF,file,
Westford,westford,MBTA adjacent,5,,,,TOPIC_ONLY,4,0,0,1,1,https://www.westfordma.gov/DocumentCenter/View/13669,file,
Westford,westford,MBTA adjacent,5,,,,NO,0,5,0,,0,https://www.westfordma.gov/DocumentCenter/View/13670,file,
Westford,westford,MBTA adjacent,5,,,,NO,0,0,0,,1,https://www.westfordma.gov/DocumentCenter/View/14018,file,
Westford,westford,MBTA adjacent,5,,,,CONFIRMED,4,1,4,1,1,https://www.westfordma.gov/DocumentCenter/View/14216/MBTA_Communities_Explainer_2_What_done_so_far,file,
Westford,westford,MBTA adjacent,5,,,,PROBABLE,14,0,2,"1,2,3,4",4,https://www.westfordma.gov/DocumentCenter/View/14217,file,
Westford,westford,MBTA adjacent,5,,,,TOPIC_ONLY,11,0,0,"1,2",2,https://www.westfordma.gov/DocumentCenter/View/14218/MBTA_Communities_Explainer_1_What_is_requirement,file,
Westford,westford,MBTA adjacent,5,,,,CONFIRMED,43,3,10,"1,2,4,5,6,7,8,10,11,12,14,15,16,17,18,19,20,27,30,31",32,https://www.westfordma.gov/DocumentCenter/View/14362,file,
Westford,westford,MBTA adjacent,5,,,,PROBABLE,3,1,0,"1,2",2,https://www.westfordma.gov/DocumentCenter/View/14366/MBTA_Communities_Explainer_4_Westford_Unlocking-Economic-Development,file,
Westford,westford,MBTA adjacent,5,,,,CONFIRMED,4,1,4,1,1,https://www.westfordma.gov/DocumentCenter/View/14369,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.westminster-ma.gov/sites/westminsterma/files/uploads/annual_town_meeting_warrant.pdf,file,HTTPError
Westminster,westminster,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.westminster-ma.gov/sites/westminsterma/files/uploads/special_town_meeting_warrant.pdf,file,HTTPError
Westminster,westminster,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.westminster-ma.gov:80/documents/STMWARRANTMAY172011.pdf,file,HTTPError
Westminster,westminster,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,12,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/annual_town_meeting_warrant.pdf,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,24,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/atm_warrant.pdf,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,5,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/posted_warrant_0.pdf,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,2,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/special_town_meeting_warrant.pdf,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,2024,NO,0,0,0,,2,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/09-03-2024_state_primary_warrant.pdf,file,
Westminster,westminster,commuter rail,1,town_meeting,warrant,2025,NO,0,0,0,,3,https://www.westminster-ma.gov/sites/g/files/vyhlif1431/f/uploads/final_stm_warrant_5-4-25.pdf,file,
Westminster,westminster,commuter rail,4,select_board,warrant,,NO,0,0,0,,0,https://www.westminster-ma.gov/select-board-town-administrator/pages/town-meeting-warrants,page,
West Newbury,westnewbury,MBTA adjacent,5,,,,CONFIRMED,27,13,2,"1,3,4,5,6,8,9,11",11,https://www.wnewbury.org/DocumentCenter/View/2048/Preadoptionreviewapplicationformbtacommunities-Submission,file,
West Newbury,westnewbury,MBTA adjacent,5,,,,NO,0,0,0,,3,https://www.wnewbury.org/DocumentCenter/View/2596/List-of-all-MBTA-Communities-Unit-Capacity-no-of-housing-units-to-be-zoned-for,file,
West Newbury,westnewbury,MBTA adjacent,5,,,,CONFIRMED,18,4,62,"1,3,4,6,36,38,39",39,https://www.wnewbury.org/DocumentCenter/View/290/Optional-MBTA-Communities-Multi-Family-Overlay-District,file,
